Company name,Website,Headquarters,Owned by / Subsidiary of,Public stock,Number of employees
Flam王D,https://flam3d.be,Belgium,,,
Fleet Space,https://fleetspace.com,Australia,,,
FlensTech,,Germany,,,
Flextek,https://flextek.com,Denmark,,,
Flow Grinding Corp,,,,,
"Flow Science, Inc.",https://flow3d.com,Germany,,,
FLOW-3D AM,,,,,
Fluent Metal,https://fluentmetal.com,,,,
Fluicell,https://www.fluicell.com,Sweden,,,
Fluorten,https://fluorten.com/it,Italy,,,
"FLXR Engineering Co., Ltd. ",https://flxr.engineering,Taiwan,,,
Fochif,https://www.fochif.com/,China,,,
FOHAN (Keheng 3D printing),en.kehengdg.com,China,,,
FOLLOW-ME! Technology GmbH,https://follow-me-tech.com,United States,,,
Fonder Shell,https://fondershell.it,Italy,,,
Fonon Corporation,https://fonon.us,United States,,,
Food Ink,https://foodink.io,The United Kingdom,,,
FOOKE GmbH,https://fooke-machines.com,Germany,,,
Force Technology,https://forcetechnology.com,Denmark,,,
Forecast 3D (part of GKN Additive),https://www.forecast3d.com/,The United Kingdom,,,
Forerunner 3D Printing,https://Forerunner3d.com,United States,,,
FORG3D,https://forg3d.ai,The United Kingdom,,,
Forge Labs,https://forgelabs.ca,Canada,,,
"Forge Nano, Inc.",https://forgenano.com,Germany,,,
Form 3d Services,,,,,
Form Additive,https://formadditive.com,Turkey,,,
Form Farm,https://formfarm.co.za,South Africa,,,
Form Werk,https://eshop.formwerk.ro,Romania,,,
FORM+Werkzeug,https://form-werkzeug.de,The Netherlands,,,
forma casting + moulding,https://forma-moulds.com,The United Kingdom,,,
Formalloy,https://formalloy.com,United States,,,
Formando,https://formando.be,Belgium,,,
Formatec,https://formatec.nl,The Netherlands,,,
Formero,https://formero.com.au,Australia,,,
FormFutura BV,https://formfutura.com,The Netherlands,,,
Formhane,https://formhane.com,Turkey,,,
Formicum 3D-Service GmbH,https://formicum.de,Germany,,,
Formlabs,https://formlabs.com,United States,,,
Formon,,,,,
Formon 3D,https://formon3d.com,Kosovo,,,
Formsfield,https://formsfield.com,Poland,,,
Formware BV,https://formware.co,Germany,,,
Forschungsinstitut für Anorganische Werkstoffe -Glas/Keramik- GmbH – FGK,https://fgk-keramik.de,Germany,,,
Forster System-Montage-Technik GmbH,https://smt-forst.de,Germany,,,
FORTEC Power GmbH,https://fortec-power.de,Germany,,,
Fortex,https://fortexsolutions.com.au,Australia,,,
FORTIFY,,United States,,,
Fortius Metals,https://fortiusmetals.com,United States,,,
Fortius Metals Inc. ,,United States,,,
Forward AM Technologies (formerly BASF Forward AM),https://forward-am.com,Germany,,,
Foundry Lab,https://foundrylab.com,New Zealand,,,
FoxSmart,,,,,
FPT INDUSTRIE,https://fptindustrie.com,Italy,,,
Fracktal Works,https://fracktal.in,India,,,
Framatome,https://framatome.com,France,,,
Fraunhofer Competence Field Additive Manufacturing c/o Fraunhofer Institute for Machine Tools and Forming Technology IWU,https://additiv.fraunhofer.de,Germany,,,
Fraunhofer-Institut fÃ¼r Fertigungstechnik und Angewandte Materialforschung IFAM,https://ifam.fraunhofer.de,France,,,
Frazer-Nash Manufacturing,https://frazernash.com,The United Kingdom,,,
FreeCAD,https://freecadweb.org,,,,
FREEDEE Printing Solutions,https://freedee.hu,Hungary,,,
Freeform,https://freeform.co,United States,,,
FreeFORM Technologies,https://freeformtech.com,United States,,,
Freeform Technology,https://freeformtechnology.co.uk,The United Kingdom,,,
Freemelt,https://freemelt.com,Sweden,Freemelt Holding AB,STO: FREEM,
Fronius International GmbH,https://fronius.com,Austria,,,
Frustum,https://frustum.com,United States,,,
FSL3D,https://fsl3d.com,United States,,,
FuanGroup,https://www.fuangroup.com.cn/,China,,,
Fuchshofer Advanced Manufacturing (FAM GmbH),https://fuchshofer.at/en,Austria,,,
"FUEL INVEST, SE",https://printwithsmile.cz,Austria,,,
Fugo Precision 3D,https://fugo3d.com,United States,,,
FUJI HANOI JOINT STOCK COMPANY,https://fujivnsteel.com,Vietnam,,,
FUJI Innovation Lab,,,,,
Fuller Moto,https://fullermoto.com,United States,,,
Fun To Do,https://funtodo.net,The Netherlands,,,
Functionalize,https://functionalize.com,United States,,,
Fundacio Privada Centre CIM,,The Czech Republic,,,
Fused Form,https://fusedformcorp.com,Colombia,,,
Fuselab 3D,https://fuselab3d.com,Belgium,,,
Fusion Filaments,https://fusionfilaments.com,United States,,,
Fusion Implants,https://fusionimplants.com,The United Kingdom,,,
Fusion3,https://fusion3design.com,United States,,,
FusionGFX,https://fusiongfx.com,The United Kingdom,,,
"FusionTechnology Co., Ltd.",https://fusiontech.co.kr,South Korea,,,
Fusor Tech,,The United Kingdom,,,
Future Dimensions,https://fdind.com,Saudi Arabia,,,
Future Factory 3D,https://futurefactory3d.eu,The Netherlands,,,
Future Technology Systems S.A.,https://fts.gr,Greece,,,
FVMat,https://fvmat.com,Israel,,,
Fyous,https://fyous.com,Spain,,,
G/Additive,https://gadditive.it,Italy,,,
"G&R Machine Tool, Inc.",www.gnrmachinetool.com,,,,
GaeaStar,https://gaeastar.com,Germany,,,
GAGAT AM,https://gagatstudio.com,The Netherlands,,,
Gage Assembly Company,https://gageassembly.com,United States,,,
Galassia 3D,,,,,
Galaxy3DM,https://www.galaxy3dm.com,china,,,
Gallagher Corporation,https://gallaghercorp.com,United States,,,
GAMART S.A.,https://gamart.pl,Poland,,,
Gantrade Europe BVBA,https://gantrade.com,Belgium,,,
Gantri,https://gantri.com,United States,,,
Gardner Aerospace,https://gardner-aerospace.com,The United Kingdom,,,
Garuda 3D,https://garuda3d.com,India,,,
Gasbarre Thermal Processing Systems,,,,,
Gator Packaging,https://gatorpackaging.com,United States,,,
Gaudi,https://gauditech.us,United States,,,
GBFT Ltd.,https://gbft-ltd.com,Japan,,,
GBZ Mannheim GmbH & Co. KG,https://gb-z.de,Poland,,,
GC Advanced Material Solutions Ltd,https://gcamsltd.wixsite.com/gcams,China,,,
GC International AG,https://gc.dental,Switzerland,,,
gCreate,https://gcreate.com,United States,,,
GDTech,https://gdtech.eu,Belgium,,,
GE Aerospace,https://geaerospace.com,United States,,,
Gebr. Becker GmbH,https://becker-international.com,Germany,,,
Geeetech,https://geeetech.com,China,,,
GEEK design,https://geek-design.hr,Croatia,,,
GEFERTEC GmbH,https://gefertec.de,Germany,,,
GEHR Plastics Inc.,,,,,
GEMCO,,,,,
Gen3D,https://gen3d.com,The United Kingdom,,,
Genera Printer GmbH,https://genera3d.com,Austria,,,
General Atomics Aeronautical (GA-ASI),https://ga-asi.com,United States,,,
General Dynamics Land Systems,https://gdls.com,United States,,,
General Lattice,,,,,
General Motors (GMC) – Additive Industrialization Center (AIC),https://gm.com,United States,,,
Generation 3D,https://generation3d.ae,United Arab Emirates,,,
GENIE GmbH & Co. KG,https://genie-online.de,Germany,,,
Genistar,https://genistar.com,Canada,,,
genius printers,https://geniusprinters.com,,,,
Geofabrica,https://geofabrica.com,United States,,,
GEOLOOPS,,United Arab Emirates,,,
Geomagic,https://geomagic.com,United States,,,
Geomiq,https://geomiq.com,The United Kingdom,,,
Geopolymer International,https://geopolymerinternational.com,United States,,,
Geralkom 3D,https://geralkom-3d.ru,Russia,,,
German Mold Service 24 GmbH,https://gms-24.de,Germany,,,
Gesswein,https://gesswein.com,United States,,,
Get It Made,https://get-it-made.co.uk,The United Kingdom,,,
GEWO 3D,https://gewo3d.com,Germany,,,
Gewo Feinmechanik,,Germany,,,
GF Casting Solutions,https://gfcs.com/en.html,Switzerland,,,
GF Machining Solutions GmbH,,,,,
GFH Additive,https://gfhadditive.com,The United Kingdom,,,
GH ENTERPRISE – SPEEDY BOARD,,,,,
Giesserei,https://giesserei.eu,Germany,,,
Gimac International S.R.L.,https://gimac.com,Italy,,,
Gimax3D,,Italy,,,
Gini3D,,,,,
"GISP Global Informatin System Projects,S.L",https://gisp.com,Spain,,,
GISS,https://giss-services.pl,Poland,,,
GIT – General Integration Technology,https://git.com.tw,Taiwan,,,
Gizmo 3D Printers,https://gizmo3dprinters.com.au,Australia,,,
GKN Aerospace,https://www.gknaerospace.com/,United Kingdom,,,
GKN Powder Metallurgy GmbH (GKN Additive),https://gknpm.com,The United Kingdom,,,
Glassomer,https://glassomer.com,Germany,,,
Global 3D Labs,https://global3dlabs.com,India,,,
Global Advanced Metals,https://globaladvancedmetals.com,United States,,,
Global Metal Powders (acquired by 6K Additive),https://gmpowders.com,United States,,,
Global Tech Ventures Inc.,https://gtvinc.com,United States,,,
Global Tungsten Products – GTP,https://globaltungsten.com,United States,,,
Global3D,https://global3d.pl/en,Poland,,,
GlobalFSD,https://globalfsd.com,The United Kingdom,,,
Globalluxsoft,https://globalluxsoft.com,United States,,,
Globe Metal,https://globemetal.com,Canada,,,
Globus Metal Powders Ltd.,https://globusmetalpowders.com,Germany,,,
GLUCK,https://glucklab.com,South Korea,,,
GMP Group,https://gmp-group.tech,France,,,
go3D.sk (ADATEX s.r.o.),https://go3d.sk,Slovakia,,,
Goceram,https://goceram.com,Sweden,,,
Godiz,https://godiz.es,Spain,,,
GoEngineer,https://goengineer.com,United States,,,
Goldenstein Engineering and Fabrication LLC,www.goldenfab.com,,,,
Goldwind,https://www.goldwind.com/en/,China,,,
GOOD Meat – Eat Just,https://goodmeat.co,United States,,,
Goodfellow Cambridge,https://goodfellow.com/uk/en-gb,The United Kingdom,,,
Goodman Technologies,https://goodmantechnologies.com,United States,,,
Gooo3D,https://gooo3d.net,South Korea,,,
GoProto,https://goproto.com,,,,
Gordiusz Alfa,https://gordiuszalfa.hu,Hungary,,,
Götz Maschinenbau GmbH & Co. (Goetz),https://goetz-maschinenbau.de,Germany,,,
"GPI Prototype & Manufacturing Services, Inc.",https://gpiprototype.com,,,,
Gränges Powder Metallurgy SAS,https://granges.com/aluminium-powders,Germany,Gränges Group,,
Grado Zero Espace,https://gradozero.eu,Italy,,,
GRAFE GmbH & Co. KG,https://grafe.com,Germany,,,
Grainger & Worrall,https://gwcast.com,The United Kingdom,,,
Gränges Power Manufacturing,,,Gränges Group,,
Grante Corp.,,Hungary,,,
Granutools SPRL,https://granutools.com/en,Belgium,,,
Graph’Image,https://graph-image.fr,France,,,
Graphene 3D Lab Inc.,https://graphene3dlab.com,United States,,,
Graphisoft,https://graphisoft.com,Hungary,,,
Graphite Additive Manufacturing,https://graphite-am.co.uk,The United Kingdom,,,
Graphmatec,https://graphmatech.com,Sweden,,,
Graphy Inc.,https://itgraphy.com,South Korea,,,
GRATZ PROTOTYPING,https://gratz.de,Germany,,,
Gravity Industries,https://gravity.co,,,,
Gravity Pull Systems SA,https://gpsyst.com,Switzerland,,,
Gravity Sketch,,,,,
Grede,,United States,,,
GREENFILL3D,https://greenfill3d.com,Poland,,,
Grid Logic Incorporated,https://grid-logic.com,United States,,,
GrindoSonic BV,https://grindosonic.com,Belgium,,,
"Grinm Additive Manufacturing Technology Co.,Ltd",https://gripm.com/gramt,Belgium,,,
GRIPM,en.gripm.com,China,,,
GROB-WERKE GmbH & Co. KG,https://grobgroup.com,Germany,,,
Grom,,,,,
Groupe Decip,https://decip.fr,France,,,
Grow Software Limited,https://grow.am,The United Kingdom,,,
grubster GmbH,https://grubster.de,Germany,,,
Grunewald,https://grunewald.de,Germany,,,
Grupo Hi-Tec,https://grupohitec.com,Mexico,,,
Grupo Nicolás Correa Láser,https://gnclaser.es,Spain,,,
Grupo XDS,https://grupoxds.com,Mexico,,,
Gryp,https://gryp-3d.com,France,,,
GtMax3D,https://www.gtmax3d.com.br/,Brazil,,,
GTV VerschleiÃŸschutz GmbH,https://gtv-mbh.de,Germany,,,
"Guangdong Fenghua Zhuoli Technology Co., Ltd – FHZL",https://fhzl-3dp.com,China,,,
Guangdong Ferrum New Materials Co Ltd,https://www.ferrum.cn/eindex.html,China,,,
"Guangdong Silver Age Sci.& Tech. Co. , Ltd.",https://silver3d.com,China,,,
"Guangdong SinterZone Tech Co. , Ltd.",https://sinterzone.com,China,,,
"Guangdong Youhui Technology Co., Ltd.",http://www.uvirlighting.com,China,,,
"Guangdong Zhongliding Intelligent Technology Co., Ltd.",https://3dcnlead.com,China,,,
"Guangzhou Leijia Additive Technology Co., Ltd.",https://www.laseradd.com/en/,China,,,
"Guangzhou Riton Additive Technology Co., Ltd",https://www.riton3d.com//,China,,,
"Guangzhou Seal Laser Rapid Prototype Co., Ltd.",https://seal-rp.com,China,,,
Guangzhou YouSu,https://ysfilament.com,China,,,
Guanli Tech,https://guanli3d.net,China,,,
Guaranteed,https://www.guaranteed.be/en,Belgium,,,
Guehring KG,https://guehring.de,Germany,,,
Guzman Polymers,https://guzmanpolymers.com,Spain,,,
GUZMAN POLYMERS SRL,https://guzmanpolymers.it,Italy,,,
GZERO Additive,https://gzeroadditive.com,United States,,,
H-CAM,https://hellenic-cam.gr,Greece,,,
H. W. Machine Tools Co Ltd,https://hwmachine.ie,Ireland,,,
H.C. Starck Tungsten Powders,https://hcstarck.com,Germany,,,
"H.K. Technologies, Inc",https://clevelandvibrator.com,,,,
H&H Society for Engineering and Prototyping,https://huh.de,Germany,,,
H3X,,,,,
HA Group,https://ha-group.com/mx,Mexico,,,
HÃ„NSSLER Kunststoff- und Dichtungstechnik GmbH,https://dicht.de,Germany,,,
Habiteer Workshop LLC,https://habiteer-workshop.com,United States,,,
HAGE,https://hage.at,Austria,,,
HAGE3D,https://hage3d.at,Austria,BigRep,,
HAGI+ Gmbh,https://hagi.at,Austria,,,
Halbronn,https://halbronn.com,France,,,
Halo Aerospace,https://afternic.com/forsale/haloaerospace.com,United States,,,
HAM Precision,https://ham-tools.com,United States,,,
Hamilton Labs,https://hamiltonlabs.co,Singapore,,,
Hamuel Reichenbacher,https://reichenbacher.de/en/,Germany,,,
Han’s Laser,https://hanslaser.net,China,,,
"Hangzhou Polyful Advanced Material Co. , Ltd",https://www.polyful.com,China,,,
"Hangzhou Xingguan New Materials Co., Ltd.",https://en.ztxg.com/,China,"Hangzhou Xingguan Machinery Technology Co., Ltd.",,
Hankook Precision Works,https://hankook-precisionworks.com,South Korea,,,
Hans Weber Maschinenfabrik GmbH,https://hansweber.de,Germany,,,
Hanson Robotics,https://hansonrobotics.com,United States,,,
Haratech GmbH,https://haratech.at,Austria,,,
Harcourt Technologies (HTL.tech),https://htl.tech,Ireland,,,
Hartech Group,https://hartechgroup.org,United States,,,
Hartwig,https://hartwiginc.com,United States,,,
Harvestance,https://harvestance.com,South Korea,,,
Harz Labs,https://harzlabs.com,Russia,,,
Hasenauer & Hesser,https://hasenauer-hesser.de,Germany,,,
Hasmak,https://hasmak-t.com,Turkey,,,
Haus.me,https://haus.me/,United States,,,
Haute Fabrication,https://hautefabrication.com,United States,,,
HAVA 3D,https://hava3d.com,France,,,
Havatec,https://havatec.com,The Netherlands,,,
Havelar,https://havelar.com,Portugal,,,
Hawk Ridge Systems,https://hawkridgesys.com,United States,,,
Haydale Technologies Inc.,https://haydale-technologies.com,United States,,,
Haynes International,https://haynesintl.com,United States,,,
HB3D,https://hb3d.nl,The Netherlands,,,
"HBD (Shanghai Hanbang United 3D Tech Co.,Ltd.)",https://en.hb3dp.com,China,,,
HDC,https://hdcinfo.co.kr,South Korea,,,
Headmade Materials GmbH,https://headmade-materials.de,Germany,,,
HEBRON SA,https://hebronsa.es,Germany,,,
Heidleberg Instruments – Multiphoton Optics,https://heidelberg-instruments.com/en/.,Germany,,,
Heijcon Metal Solutions,https://heijcon.nl,The Netherlands,,,
Helian Polymers,https://helianpolymers.com,The Netherlands,,,
Hellas 3D,https://hellas3d.gr,Greece,,,
Hempel Special Metals AG,https://hempel-metals.com,,,,
Henan Creatbot Technology Limited,https://www.creatbot.com,China,,,
"Henan Yuanyang Powder Technology Co. , Ltd",https://hnyyly.com,China,,,
Hengtong,https://www.hengtongmachinery.com/,China,,,
Henkel,https://henkel.com,Germany,,,
Henkel Corp,,,,,
Henkel Corporation,https://loctiteam.com,The United States,,,
HENN Industrial Group GmbH & Co KG,https://henn-group.com,United States,,,
HENNgineered – HENN Connector Group,,Austria,,,
Henry Schein Dental,https://henryschein.com,United States,,,
HENSOLDT,https://hensoldt.net,Germany,,,
Veltz,https://veltz3d.com,South Korea,"Hephzibah Co., Ltd.",,
Heraeus,,,,,
Herding GmbH Filtertechnik,https://herding.de,Germany,,,
Heres 3D,,United States,,,
Hering and Schneider,https://hering-schneider.de,Germany,,,
Hermann Otto Suderow,https://hossl.com/es,Spain,,,
Hermeus,https://hermeus.com,United States,,,
HERZ,https://shop.filamentonline.dede,Germany,,,
Hessen Trade & Invest GmbH,https://htai.de,Germany,,,
Hessischer Staatspreis Universelles Design,https://universellesdesign.de,Germany,,,
Hetitec,https://hetitec.com,Finland,,,
Hexa³,https://hexa-cubed.co.uk,The United Kingdom,,,
Hexagon AB,https://hexagon.com,Sweden,,,
Hexcel,https://hexcel.com,The United Kingdom,,,
HeyGears,https://heygears.com/en,China,,,
HeyGears GmbH,,Germany,,,
HH Industries,https://h-h.co.za,South Africa,,,
HII,https://hii.com,United States,,,
Hilderbrand,https://hilderbrand.ch,Switzerland,,,
Hilgenberg Ceramics,https://hilgenberg-ceramics.de,Germany,,,
Himed,https://himed.com,United States,,,
HINDCON,https://hindcon3d.com,,,,
Hiperbaric – Hot Isostatic Pressing (HIP),,,,,
Hiperbaric | Hot Isostatic Pressing,https://hiperbaric.com,Germany,,,
Hirschvogel Automotive Group,https://hirschvogel.com,Germany,,,
Hive3D Builders,https://hive3dbuilders.com,United States,,,
HIWIN GmbH,https://hiwin.de,Spain,,,
HK Technologies,,,,,
HLH Prototypes Co LTD,https://hlhprototypes.com,China,,,
HLH RAPID,https://hlhrapid.com,The United Kingdom,,,
Hobby-Store,https://hobby-store.pl,Poland,,,
Hobs 3D,https://hobs3d.com,The United Kingdom,,,
Hobs Studio,https://hobsstudio.com,The United Kingdom,,,
Hoedtke,https://hoedtke.de,Germany,,,
Hoffmann & Krippner,https://hoffmann-krippner.com,Germany,,,
Hofmann- Ihr Möglichmacher,https://www.r-hofmann.de/en,Germany,,,
Hoganas,,,,,
Höganäs AB,,,,,
HOLDSON LIMITED,https://holdson.co.uk,The United Kingdom,,,
HoliMaker,https://holimaker.fr,France,,,
Holit,https://holit.nl,The Netherlands,,,
Hollywood 3D Printing,https://hollywood3dprinting.com,United states,,,
Holo,https://holoam.com,United States,,,
Honeybee Robotics (Aquired by Blue Origin),https://honeybeerobotics.com/about-us,United States,,,
Honeycomb,,,,,
HoneyPoint3D,https://honeypoint3d.com/rapid-prototyping,United states,,,
Honeywell Aerospace,https://aerospace.honeywell.com,United States,,,
"HONNY CHEMICALS CO., LTD.",https://honny.co.jp/news,Germany,,,
"Hoosier Pattern, Inc",https://hoosierpattern.com,United States,,,
Hördler rapid engineering,https://hoerdler.de,Germany,,,
HORI,,,,,
Horizon Microtechnologies,https://3dmicrofabrication.com,Germany,,,
Hosokawa Micron B.V.,https://hosokawa-micron-bv.com,The Netherlands,,,
Hotpop Factory,https://hotpopfactory.com,Canada,,,
Howell Foundry,https://howellfoundry.com,United States,,,
HP 3D Printing Solutions,https://www.hp.com/us-en/printers/3d-printers.html,United States,,,
HRE Wheels,https://hrewheels.com,United States,,,
